Date,Department,Region,Product,Revenue,Cost,Profit,Units_Sold,Employee_Count,Marketing_Spend,Customer_Satisfaction
2024-12-13 02:32:42.981490,IT,North,Product E,691.49,491.86,199.63,380,11,302.23,3.1
2024-12-13 11:18:34.757378,Marketing,South,Product E,594.39,445.66,148.73,86,26,170.18,3.3
2024-12-13 20:04:26.533266,IT,East,Product D,1319.08,837.12,481.96,232,54,142.01,3.3
2024-12-14 04:50:18.309154,Marketing,North,Product B,580.37,433.24,147.13,130,49,256.56,4.0
2024-12-14 13:36:10.085042,IT,North,Product C,369.35,233.06,136.29,463,78,89.57,4.0
2024-12-14 22:22:01.860930,Marketing,North,Product E,587.97,386.13,201.84,319,76,250.01,4.0
2024-12-15 07:07:53.636818,Marketing,West,Product E,431.94,231.53,200.41,336,14,342.51,4.2
2024-12-15 15:53:45.412706,Marketing,South,Product B,722.11,398.27,323.84,350,18,245.33,3.2
2024-12-16 00:39:37.188594,Marketing,South,Product E,308.83,139.11,169.72,367,50,251.03,3.1
2024-12-16 09:25:28.964482,HR,East,Product D,994.82,684.4,310.42,116,79,269.6,4.0
2024-12-16 18:11:20.740370,Sales,South,Product D,689.75,500.67,189.08,250,10,336.78,3.4
2024-12-17 02:57:12.516258,Operations,South,Product E,618.56,382.4,236.16,444,25,296.79,2.9
2024-12-17 11:43:04.292146,Finance,North,Product B,870.65,452.98,417.67,37,66,235.17,4.4
2024-12-17 20:28:56.068034,Operations,North,Product B,933.44,423.69,509.75,201,23,272.31,4.6
2024-12-18 05:14:47.843921,Operations,West,Product B,826.19,407.15,419.04,258,66,129.13,4.7
2024-12-18 14:00:39.619809,IT,North,Product A,511.07,250.11,260.96,373,57,262.1,3.9
2024-12-18 22:46:31.395697,Sales,North,Product E,533.56,328.0,205.56,222,28,119.56,4.2
2024-12-19 07:32:23.171585,IT,North,Product B,913.64,667.65,245.99,30,60,170.64,4.6
2024-12-19 16:18:14.947473,Sales,North,Product D,1291.45,538.4,753.05,481,66,20.0,3.4
2024-12-20 01:04:06.723361,Sales,West,Product C,391.67,156.81,234.86,164,38,232.11,4.5
2024-12-20 09:49:58.499249,Marketing,North,Product C,205.49,125.36,80.13,36,26,148.49,4.0
2024-12-20 18:35:50.275137,HR,East,Product B,1064.27,531.52,532.75,86,72,288.89,4.3
2024-12-21 03:21:42.051025,Marketing,East,Product C,378.67,268.17,110.5,315,61,231.22,3.9
2024-12-21 12:07:33.826913,HR,East,Product C,285.47,146.89,138.58,422,14,289.93,4.6
2024-12-21 20:53:25.602801,IT,East,Product A,622.99,312.37,310.62,432,70,113.31,3.9
2024-12-22 05:39:17.378689,HR,North,Product D,968.79,478.9,489.89,66,12,283.07,2.9
2024-12-22 14:25:09.154577,IT,East,Product D,1353.59,610.06,743.53,128,42,368.47,4.7
2024-12-22 23:11:00.930465,Operations,North,Product A,437.37,263.97,173.4,485,66,261.13,3.2
2024-12-23 07:56:52.706353,Operations,West,Product A,493.95,226.66,267.29,174,32,263.23,4.6
2024-12-23 16:42:44.482241,HR,East,Product C,251.31,137.87,113.44,486,14,213.57,3.7
2024-12-24 01:28:36.258129,HR,South,Product E,480.08,269.49,210.59,73,49,158.03,4.5
2024-12-24 10:14:28.034017,IT,East,Product C,287.65,117.12,170.53,57,69,260.9,4.5
2024-12-24 19:00:19.809904,Marketing,East,Product A,652.06,264.66,387.4,159,71,79.51,4.1
2024-12-25 03:46:11.585792,IT,North,Product D,784.6,456.7,327.9,493,13,166.58,4.1
2024-12-25 12:32:03.361680,Marketing,East,Product C,297.39,191.4,105.99,167,9,58.32,4.1
2024-12-25 21:17:55.137568,Operations,South,Product E,375.68,274.15,101.53,165,14,143.71,2.6
2024-12-26 06:03:46.913456,Sales,North,Product C,493.17,228.19,264.98,160,16,251.36,3.9
2024-12-26 14:49:38.689344,HR,North,Product B,1044.25,455.44,588.81,234,62,240.43,3.1
2024-12-26 23:35:30.465232,Marketing,West,Product C,388.79,162.6,226.19,269,25,204.07,3.9
2024-12-27 08:21:22.241120,IT,West,Product A,719.02,397.34,321.68,396,25,213.63,3.1
2024-12-27 17:07:14.017008,Operations,East,Product D,819.31,506.42,312.89,265,69,49.13,3.1
2024-12-28 01:53:05.792896,Marketing,West,Product D,1232.14,855.34,376.8,70,7,170.2,4.8
2024-12-28 10:38:57.568784,IT,West,Product A,585.14,373.86,211.28,361,73,145.49,4.4
2024-12-28 19:24:49.344672,HR,West,Product B,553.36,261.7,291.66,269,68,147.28,3.8
2024-12-29 04:10:41.120560,HR,North,Product A,494.53,277.74,216.79,330,53,247.97,3.9
2024-12-29 12:56:32.896448,Finance,North,Product C,237.98,171.02,66.96,405,76,131.16,3.7
2024-12-29 21:42:24.672336,Sales,North,Product A,372.06,191.37,180.69,406,21,151.63,4.1
2024-12-30 06:28:16.448224,Finance,West,Product A,644.88,370.52,274.36,171,77,33.03,3.4
2024-12-30 15:14:08.224112,Operations,North,Product B,756.24,556.21,200.03,389,36,176.47,4.4
2024-12-31 00:00:00.000000,Marketing,West,Product C,325.68,214.02,111.66,452,74,112.97,3.6
